dataset,project,package,complextype,severity,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
data-class,wct-1.5.2,org.webcurator.ui.groups.command,MemberOfCommand,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9523809523809524,6.0,1119.0,69698.0,70.0,0.0,0.0,8.0,6.0,9.0,606.0,0.0,0.0,0.0,0.0,65.0,10.0,2783.0,0.0,136.0,5527.0,8.0,2.0,85.0,8.0,0.14285714285714285,0.0,8.0,0.0,0.0,other,2.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,public
data-class,wct-1.5.2,org.webcurator.ui.groups.command,AddParentsCommand,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9714285714285714,1.0,1119.0,69698.0,113.0,0.0,0.0,14.0,10.0,9.0,606.0,0.0,0.0,0.0,0.0,65.0,10.0,2783.0,1.0,136.0,5527.0,15.0,3.0,85.0,15.0,0.07692307692307693,1.0,15.0,0.05555555555555555,0.0,other,3.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,public
data-class,wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,4.0,4.913793103448276,4.026666666666666,110.0,43.0,103.0,1.0,38.0,0.9261261261261261,1767.0,2701.0,69698.0,1890.0,0.0,0.0,17.0,15.0,6.0,606.0,1.0,0.0,1.0,2.0,65.0,126.0,2783.0,58.0,156.0,5527.0,75.0,0.0,85.0,264.0,0.4028985507246377,285.0,302.0,0.7571428571428571,0.0,other,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.0,1.0,0.0,0.0,15.0,5.0,0.0,0.0,70.0,58.0,1.0,public
data-class,wct-1.5.2,org.webcurator.core.harvester.coordinator,HarvestCoordinatorImpl,4.0,4.421875,3.682926829268293,90.0,48.0,96.0,1.0,39.0,0.9057829759584145,1678.0,2443.0,69698.0,1817.0,0.0,0.0,18.0,19.0,3.0,606.0,0.0,0.0,1.0,4.0,65.0,126.0,2783.0,64.0,144.0,5527.0,82.0,0.0,85.0,249.0,0.41395961369622475,283.0,302.0,0.7352941176470589,0.0,other,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,19.0,13.0,0.0,1.0,68.0,63.0,0.0,public
data-class,proguard-4.5.1,proguard.optimize.evaluation,PartialEvaluator,3.0,3.1842105263157894,3.1842105263157894,19.0,99.0,55.0,2.0,22.0,0.9226044226044225,1241.0,5176.0,82661.0,1241.0,114.0,2.0,0.0,22.0,13.0,604.0,1.0,0.0,2.0,0.0,41.0,166.0,4917.0,38.0,173.0,5154.0,38.0,3.0,33.0,212.0,0.45849802371541504,121.0,121.0,0.8928571428571429,0.0,other,13.0,7.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,25.0,34.0,0.0,public
data-class,proguard-4.5.1,proguard.optimize.evaluation,EvaluationShrinker,4.0,5.837209302325581,5.837209302325581,36.0,94.0,53.0,2.0,23.0,0.9495798319327731,1958.0,5176.0,82661.0,1958.0,114.0,2.0,0.0,17.0,13.0,604.0,4.0,0.0,1.0,0.0,41.0,166.0,4917.0,43.0,173.0,5154.0,43.0,0.0,33.0,210.0,0.3333333333333333,251.0,251.0,1.0,0.0,other,12.0,10.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,5.0,41.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.planet.util,Utilities,1.0,3.2777777777777777,3.2777777777777777,0.0,1.0,2.0,1.0,1.0,0.9857142857142858,818.0,1401.0,78591.0,818.0,0.0,0.0,0.0,2.0,6.0,567.0,0.0,0.0,0.0,0.0,75.0,64.0,3996.0,36.0,74.0,5715.0,36.0,1.0,80.0,38.0,0.0017825311942959,118.0,118.0,0.9714285714285714,0.0,other,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,34.0,0.0,34.0,0.0,0.0,1.0,2.0,0.0,0.0,34.0,36.0,36.0,public
data-class,roller-4.0.1,org.apache.roller.planet.util,Technorati.Weblog,3.0,3.0,1.2222222222222223,0.0,1.0,2.0,1.0,1.0,1.0,10.0,1401.0,78591.0,34.0,0.0,0.0,8.0,8.0,6.0,567.0,0.0,0.0,0.0,0.0,75.0,64.0,3996.0,1.0,74.0,5715.0,9.0,0.0,80.0,11.0,0.0,3.0,11.0,0.1111111111111111,0.0,other,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.pojos,StaticThemeTemplate,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9615384615384616,11.0,6541.0,78591.0,131.0,0.0,0.0,24.0,13.0,31.0,567.0,0.0,0.0,2.0,5.0,75.0,350.0,3996.0,3.0,696.0,5715.0,27.0,0.0,80.0,27.0,0.04,3.0,27.0,0.1111111111111111,0.0,other,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,2.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.pojos,StaticTemplate,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,7.0,6541.0,78591.0,67.0,0.0,0.0,12.0,6.0,31.0,567.0,0.0,0.0,2.0,5.0,75.0,350.0,3996.0,1.0,696.0,5715.0,13.0,0.0,80.0,13.0,0.09090909090909091,1.0,13.0,0.07692307692307693,0.0,other,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.business.referrers,IncomingReferrer,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,2.0,427.0,78591.0,52.0,0.0,0.0,10.0,5.0,4.0,567.0,0.0,0.0,0.0,2.0,75.0,32.0,3996.0,1.0,42.0,5715.0,11.0,0.0,80.0,11.0,0.1111111111111111,1.0,11.0,0.09090909090909091,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.ui.struts2.core,CreateWeblogBean,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,68.0,1185.0,78591.0,68.0,0.0,0.0,14.0,7.0,9.0,567.0,0.0,0.0,0.0,0.0,75.0,47.0,3996.0,0.0,109.0,5715.0,14.0,0.0,80.0,14.0,0.07692307692307693,0.0,14.0,0.0,0.0,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.ui.core.util.menu,ParsedTabItem,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,68.0,516.0,78591.0,68.0,0.0,0.0,14.0,7.0,7.0,567.0,0.0,0.0,0.0,0.0,75.0,14.0,3996.0,0.0,56.0,5715.0,14.0,0.0,80.0,14.0,0.07692307692307693,0.0,14.0,0.0,0.0,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,public
data-class,roller-4.0.1,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,3.0,9.0,2.357142857142857,1.0,10.0,5.0,3.0,5.0,0.9423076923076923,108.0,1803.0,78591.0,178.0,16.0,0.0,12.0,8.0,14.0,567.0,0.0,0.0,0.0,0.0,75.0,48.0,3996.0,2.0,162.0,5715.0,14.0,0.0,80.0,39.0,0.12121212121212122,18.0,33.0,0.14285714285714285,0.0,other,1.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.user,WatchWebHandler,3.0,5.555555555555555,5.555555555555555,36.0,26.0,57.0,1.0,23.0,0.78125,429.0,9721.0,92696.0,429.0,0.0,0.0,0.0,4.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,9.0,166.0,5983.0,9.0,0.0,29.0,75.0,0.6428571428571429,50.0,50.0,1.0,0.0,other,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.user,UserModuleProcessor,3.0,67.5,45.333333333333336,8.0,22.0,137.0,1.0,21.0,0.9722222222222222,407.0,9721.0,92696.0,413.0,0.0,0.0,1.0,18.0,21.0,338.0,0.0,0.0,1.0,0.0,90.0,165.0,4284.0,2.0,166.0,5983.0,3.0,0.0,29.0,140.0,1.0,135.0,136.0,0.6666666666666666,0.0,other,2.0,1.0,1.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,3.0,1.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.auth,ForumPermission,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,6260.0,92696.0,20.0,0.0,0.0,4.0,2.0,22.0,338.0,0.0,0.0,0.0,7.0,90.0,492.0,4284.0,0.0,600.0,5983.0,4.0,0.0,29.0,4.0,0.3333333333333333,0.0,4.0,0.0,0.0,other,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,package
data-class,mvnforum-1.2.2-ga,com.mvnforum.auth,CmsPermission,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,28.0,6260.0,92696.0,28.0,0.0,0.0,6.0,3.0,22.0,338.0,0.0,0.0,0.0,7.0,90.0,492.0,4284.0,0.0,600.0,5983.0,6.0,0.0,29.0,6.0,0.2,0.0,6.0,0.0,0.0,other,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum,MVNForumConstant,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,3562.0,92696.0,69.0,0.0,0.0,0.0,17.0,11.0,338.0,0.0,0.0,0.0,1.0,90.0,431.0,4284.0,1.0,432.0,5983.0,1.0,17.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,final,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum,MVNForumGlobal,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,3562.0,92696.0,79.0,0.0,0.0,0.0,42.0,11.0,338.0,0.0,0.0,0.0,1.0,90.0,431.0,4284.0,1.0,432.0,5983.0,1.0,42.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,final,42.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.db,RankBean,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,59.0,5272.0,92696.0,59.0,0.0,0.0,14.0,7.0,32.0,338.0,0.0,0.0,0.0,20.0,90.0,426.0,4284.0,0.0,1009.0,5983.0,14.0,0.0,29.0,14.0,0.07692307692307693,0.0,14.0,0.0,0.0,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.db,MessageBean,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9849906191369606,204.0,5272.0,92696.0,204.0,0.0,0.0,42.0,26.0,32.0,338.0,0.0,0.0,0.0,20.0,90.0,426.0,4284.0,0.0,1009.0,5983.0,42.0,5.0,29.0,42.0,0.024390243902439025,0.0,42.0,0.0,0.0,other,5.0,0.0,5.0,21.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,43.0,0.0,0.0,public
data-class,mvnforum-1.2.2-ga,com.mvnforum.db,MessageStatisticsBean,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,59.0,5272.0,92696.0,59.0,0.0,0.0,14.0,7.0,32.0,338.0,0.0,0.0,0.0,20.0,90.0,426.0,4284.0,0.0,1009.0,5983.0,14.0,0.0,29.0,14.0,0.07692307692307693,0.0,14.0,0.0,0.0,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,public
data-class,heritrix-1.14.4,org.archive.crawler.extractor,Link,2.0,1.3333333333333333,1.1428571428571428,0.0,0.0,0.0,1.0,0.0,1.0,68.0,4916.0,94240.0,100.0,0.0,1.0,4.0,15.0,43.0,649.0,0.0,0.0,1.0,0.0,50.0,200.0,4947.0,3.0,206.0,5366.0,7.0,10.0,45.0,7.0,0.2,4.0,8.0,0.17647058823529413,0.0,other,11.0,0.0,11.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,public
data-class,heritrix-1.14.4,org.archive.crawler.frontier,WorkQueueFrontier,3.0,2.627450980392157,2.5961538461538463,13.0,29.0,94.0,6.0,19.0,0.9660837307896132,1315.0,8244.0,94240.0,1320.0,0.0,0.0,1.0,37.0,34.0,649.0,1.0,1.0,4.0,2.0,50.0,356.0,4947.0,51.0,383.0,5366.0,52.0,11.0,45.0,162.0,0.2727272727272727,134.0,135.0,0.0,0.0,abstract,18.0,0.0,18.0,14.0,23.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,46.0,51.0,1.0,1.0,1.0,6.0,18.0,19.0,11.0,22.0,50.0,1.0,public
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.gui,GanttDialogInfo,1.0,8.0,8.0,0.0,2.0,7.0,6.0,5.0,0.0,117.0,5423.0,58718.0,117.0,536.0,0.0,0.0,11.0,114.0,959.0,3.0,0.0,0.0,8.0,115.0,326.0,4398.0,1.0,440.0,5518.0,1.0,11.0,54.0,8.0,1.0,8.0,8.0,0.08333333333333333,0.0,other,7.0,0.0,7.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,public
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.action.project,ProjectMenu,4.0,1.0,1.0,0.0,10.0,8.0,1.0,8.0,1.0,7.0,266.0,58718.0,47.0,0.0,0.0,8.0,9.0,9.0,959.0,0.0,0.0,0.0,0.0,115.0,39.0,4398.0,1.0,47.0,5518.0,9.0,0.0,54.0,17.0,0.0,1.0,9.0,0.1111111111111111,0.0,other,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,public
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.resource,HumanResourceManager.CustomPropertyDefinitionImpl,3.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,11.0,1249.0,58718.0,41.0,0.0,0.0,6.0,6.0,13.0,959.0,0.0,0.0,1.0,4.0,115.0,115.0,4398.0,1.0,179.0,5518.0,7.0,0.0,54.0,11.0,0.0,1.0,7.0,0.0,1.0,other,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,package
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.task,CustomColumEvent,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,3878.0,58718.0,55.0,0.0,0.0,4.0,8.0,50.0,959.0,0.0,0.0,0.0,17.0,115.0,372.0,4398.0,3.0,507.0,5518.0,7.0,4.0,54.0,8.0,0.0,3.0,7.0,0.2,0.0,other,8.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,public
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.parser,CustomPropertiesTagHandler.CustomPropertiesStructure,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1473.0,58718.0,22.0,0.0,0.0,3.0,3.0,23.0,959.0,0.0,0.0,0.0,4.0,115.0,118.0,4398.0,1.0,146.0,5518.0,4.0,3.0,54.0,4.0,0.0,1.0,4.0,0.14285714285714285,0.0,other,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,private
data-class,ganttproject-2.0.9,net.sourceforge.ganttproject.chart,TaskRendererImpl,4.0,3.75,3.8222222222222224,28.0,35.0,78.0,2.0,32.0,0.9571678321678321,1029.0,6097.0,58718.0,1134.0,8.0,1.0,5.0,26.0,92.0,959.0,4.0,0.0,1.0,12.0,115.0,431.0,4398.0,40.0,576.0,5518.0,45.0,4.0,54.0,155.0,0.1619047619047619,150.0,172.0,0.6,0.0,other,5.0,0.0,5.0,20.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,44.0,44.0,0.0,0.0,0.0,22.0,29.0,0.0,0.0,16.0,39.0,0.0,public
data-class,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,1.0,1.1111111111111112,1.1111111111111112,1.0,12.0,3.0,2.0,4.0,0.0,82.0,921.0,65687.0,82.0,3.0,0.0,0.0,0.0,16.0,849.0,0.0,0.0,0.0,0.0,78.0,79.0,4778.0,9.0,95.0,5788.0,9.0,0.0,43.0,20.0,0.0,10.0,10.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,public
data-class,freemind-0.9.0,freemind.controller,StructuredMenuItemHolder,3.0,1.0,1.2222222222222223,0.0,2.0,0.0,1.0,0.0,0.875,43.0,3615.0,65687.0,43.0,0.0,0.0,8.0,4.0,78.0,849.0,0.0,0.0,0.0,10.0,78.0,319.0,4778.0,1.0,375.0,5788.0,9.0,0.0,43.0,9.0,0.2857142857142857,1.0,11.0,0.1111111111111111,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,public
data-class,pmd-4.2.5,net.sourceforge.pmd.util,Benchmark.BenchmarkResult,2.0,1.25,1.125,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,20.0,1295.0,71486.0,40.0,0.0,0.0,4.0,4.0,16.0,862.0,0.0,0.0,1.0,3.0,52.0,74.0,5541.0,4.0,78.0,5959.0,8.0,0.0,88.0,8.0,0.3333333333333333,5.0,9.0,0.5,1.0,final,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,private
data-class,pmd-4.2.5,net.sourceforge.pmd.dcd.asm,PrintVisitor,1.0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.9,33.0,293.0,71486.0,33.0,0.0,0.0,0.0,2.0,2.0,862.0,0.0,3.0,0.0,0.0,52.0,28.0,5541.0,6.0,31.0,5959.0,6.0,0.0,88.0,6.0,1.0,7.0,7.0,1.0,0.0,other,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,public
data-class,pmd-4.2.5,net.sourceforge.pmd.util.viewer.model,ViewerModelEvent,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,366.0,71486.0,56.0,0.0,0.0,3.0,7.0,5.0,862.0,0.0,0.0,0.0,1.0,52.0,32.0,5541.0,2.0,40.0,5959.0,5.0,4.0,88.0,5.0,0.0,2.0,5.0,0.2222222222222222,0.0,other,4.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,public
data-class,pmd-4.2.5,net.sourceforge.pmd.stat,Metric,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,224.0,71486.0,47.0,0.0,0.0,7.0,7.0,3.0,862.0,0.0,0.0,0.0,0.0,52.0,11.0,5541.0,1.0,24.0,5959.0,8.0,0.0,88.0,8.0,0.0,1.0,8.0,0.125,0.0,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,1.0,2.5,1.6,3.0,15.0,4.0,3.0,2.0,1.0,40.0,453.0,117757.0,68.0,43.0,0.0,3.0,4.0,6.0,497.0,0.0,0.0,0.0,0.0,38.0,20.0,4374.0,2.0,35.0,5768.0,5.0,4.0,24.0,54.0,0.0,5.0,8.0,0.2222222222222222,0.0,other,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfTargetDictionary,1.0,2.0,1.25,4.0,13.0,4.0,3.0,3.0,0.0,21.0,453.0,117757.0,85.0,43.0,0.0,6.0,0.0,6.0,497.0,0.0,0.0,0.0,0.0,38.0,20.0,4374.0,2.0,35.0,5768.0,8.0,0.0,24.0,58.0,0.0,4.0,10.0,0.25,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.qrcode,QRCode,4.0,1.6,1.12,2.0,3.0,2.0,1.0,1.0,0.8825757575757575,114.0,3513.0,117757.0,214.0,0.0,1.0,20.0,11.0,24.0,497.0,0.0,0.0,0.0,0.0,38.0,154.0,4374.0,5.0,212.0,5768.0,25.0,1.0,24.0,29.0,0.2028985507246377,8.0,28.0,0.19230769230769232,0.0,final,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,24.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,4.0,1.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.richmedia,RichMediaActivation,1.0,1.0,1.0,6.0,15.0,2.0,3.0,1.0,0.0,3.0,738.0,117757.0,77.0,43.0,0.0,6.0,0.0,13.0,497.0,0.0,0.0,0.0,0.0,38.0,23.0,4374.0,1.0,62.0,5768.0,7.0,0.0,24.0,55.0,0.0,1.0,7.0,0.14285714285714285,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.richmedia,RichMediaPresentation,1.0,1.0,1.0,6.0,14.0,2.0,3.0,1.0,0.0,3.0,738.0,117757.0,76.0,43.0,0.0,6.0,0.0,13.0,497.0,0.0,0.0,0.0,0.0,38.0,23.0,4374.0,1.0,62.0,5768.0,7.0,0.0,24.0,55.0,0.0,1.0,7.0,0.14285714285714285,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text,Image,3.0,3.9607843137254903,2.5047619047619047,14.0,38.0,49.0,2.0,27.0,0.9930473372781066,1339.0,13290.0,117757.0,1950.0,0.0,0.0,54.0,65.0,42.0,497.0,0.0,7.0,0.0,8.0,38.0,592.0,4374.0,51.0,817.0,5768.0,105.0,24.0,24.0,154.0,0.046010483401281305,202.0,263.0,0.0,0.0,abstract,24.0,0.0,24.0,40.0,25.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,105.0,89.0,16.0,1.0,0.0,6.0,1.0,34.0,2.0,102.0,49.0,16.0,public
