dataset,project,package,complextype,method,severity,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,setInitialDocument(String),1,1,0,1,1,0,1,3,1,0,1,0,2,0,2,2,0,0,2,0,1,0,2.5,1.6,3,15,4,3,2,1,40,453,117757,68,43,0,3,4,6,497,0,0,0,0,38,20,4374,2,35,5768,5,4,24,54,0,5,8,0.222222222,0,other,4,0,4,0,4,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,5,1,0,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,setSchema(PdfCollectionSchema),1,1,0,1,1,0,1,3,1,0,1,0,2,0,1,1,0,0,1,0,1,0,2.5,1.6,3,15,4,3,2,1,40,453,117757,68,43,0,3,4,6,497,0,0,0,0,38,20,4374,2,35,5768,5,4,24,54,0,5,8,0.222222222,0,other,4,0,4,0,4,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,5,1,0,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,getSchema(),1,0,0,1,1,0,1,3,1,0,0,0,1,0,1,1,0,0,1,0,1,0,2.5,1.6,3,15,4,3,2,1,40,453,117757,68,43,0,3,4,6,497,0,0,0,0,38,20,4374,2,35,5768,5,4,24,54,0,5,8,0.222222222,0,other,4,0,4,0,4,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,5,1,0,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.qrcode,Encoder,encode(StringErrorCorrectionLevelMapQRCode),3,4,1,10,3,1,3,57,8,0,13,0,26,0.090909091,6,9,1,9,18,0,0.333333333,1,4.363636364,4.363636364,26,16,29,1,13,1,531,3513,117757,531,0,0,0,2,24,497,0,0,0,0,38,154,4374,22,212,5768,22,0,24,77,0.175,96,96,1,0,final,2,0,2,0,2,0,0,0,1,0,0,0,22,1,21,1,12,1,6,0,0,4,21,21,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.fonts.cmaps,CMapParser,parse(InputStream),1,1,1,2,1,1,8,103,16,0,21,0,30,0.428571429,3,5,3,4,7,0,0.428571429,0,8,8,2,3,9,1,5,1,442,608,117757,442,0,0,0,6,5,497,2,0,0,0,38,21,4374,10,24,5768,10,0,24,21,1,80,80,1,0,other,5,0,5,1,5,0,0,0,1,0,0,0,10,9,1,0,0,6,7,0,0,3,9,1,public
feature-envy,itext-5.0.3,com.itextpdf.text.html.simpleparser,FactoryProperties,getFont(ChainedProperties),3,1,0,11,4,0,3,33,12,0,8,0,20,0.083333333,3,5,1,0,5,0,0.6,0,7.166666667,6.285714286,34,16,15,1,11,0.961538462,331,1328,117757,341,0,0,2,2,7,497,0,0,0,3,38,62,4374,12,72,5768,14,1,24,37,0.090909091,86,88,0.785714286,0,other,0,0,0,1,1,1,0,0,1,0,0,0,14,5,9,0,0,1,1,0,0,13,11,9,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.codec,TIFFFaxDecoder,decode2D(byte[]byte[]intintlong),1,5,1,0,0,1,6,150,11,0,21,0,44,1,1,1,13,7,1,0,1,0,7.785714286,7.666666667,0,1,1,1,1,0.840136054,1421,11055,117757,1458,0,0,1,21,33,497,0,0,0,0,38,277,4374,14,293,5768,15,0,24,16,1,109,115,1,0,other,0,0,0,14,9,9,0,0,1,0,0,0,15,14,1,9,0,14,9,0,0,6,13,1,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.codec,TIFFFaxDecoder,decodeT6(byte[]byte[]intintlong),1,5,1,0,0,1,8,217,23,0,24,0,45,1,1,1,11,5,1,0,1,0,7.785714286,7.666666667,0,1,1,1,1,0.840136054,1421,11055,117757,1458,0,0,1,21,33,497,0,0,0,0,38,277,4374,14,293,5768,15,0,24,16,1,109,115,1,0,other,0,0,0,14,9,9,0,0,1,0,0,0,15,14,1,9,0,14,9,0,0,6,13,1,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,PdfDocument,writeLineToContent(PdfLinePdfContentBytePdfContentByteObject[]float),4,5,1,35,10,1,6,345,101,0,74,0,149,0.048780488,16,55,2,4,77,0,0.207792208,0,7.117647059,5.171052632,163,65,227,2,60,0.961088435,2147,73431,117757,2345,35,10,25,49,245,497,4,0,0,11,38,2644,4374,51,3557,5768,76,0,24,420,0.405045045,363,393,0.722222222,0,other,2,0,2,47,2,0,0,0,1,0,0,0,76,76,0,3,47,1,0,45,11,18,50,0,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,PdfContentByte,addImage(Imagefloatfloatfloatfloatfloatfloatboolean),3,8,1,12,4,1,7,115,26,0,33,0,54,0.294117647,17,40,5,9,45,0,0.377777778,0,2.44,2.194285714,80,54,119,1,44,0.950944171,2282,73431,117757,3107,0,1,50,28,245,497,1,4,0,11,38,2644,4374,125,3557,5768,175,17,24,348,0.610065583,305,384,0.617142857,0,other,18,0,18,9,19,1,0,0,1,1,1,0,174,170,4,0,10,4,6,7,1,158,124,4,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,AcroFields,setFieldProperty(StringStringObjectint[]),3,4,0,15,6,0,9,150,38,0,25,0,54,0.19047619,17,27,4,2,35,0,0.485714286,0,8.28,7.216666667,153,49,134,1,48,0.967855056,2411,73431,117757,2573,0,0,10,29,245,497,5,0,0,11,38,2644,4374,50,3557,5768,60,11,24,255,0.624915825,414,433,0.655737705,0,other,13,0,13,16,13,0,0,0,1,0,0,0,60,59,1,3,6,15,4,0,0,50,49,1,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,BidiOrder,resolveWeakTypes(intintbytebytebyte),1,5,0,0,0,0,6,110,35,0,14,0,28,1,0,0,11,1,0,0,0,0,7.08,6.5,0,1,3,1,1,0.918263091,1109,73431,117757,1137,0,0,3,29,245,497,0,0,0,11,38,2644,4374,25,3557,5768,28,21,24,31,0.6,177,182,0.24137931,0,final,22,0,22,6,23,1,0,0,3,1,0,1,27,19,8,0,0,8,20,0,0,8,22,9,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,PdfPRow,writeCells(intintfloatfloatPdfContentByte[]),4,5,1,35,6,1,7,223,49,2,29,3,81,0.146341463,7,15,6,4,37,3,0.189189189,0,8,6.529411765,48,12,29,1,9,0.859375,562,73431,117757,611,0,0,4,8,245,497,0,0,0,11,38,2644,4374,13,3557,5768,17,2,24,86,0.40952381,104,111,0.625,0,other,2,0,2,6,2,0,0,0,2,0,0,0,17,16,1,0,1,1,0,5,2,14,11,1,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf,SimpleBookmark,createOutlineAction(PdfDictionaryHashMapPdfWriterboolean),3,4,0,13,3,0,6,103,29,0,16,0,28,0,6,11,0,0,11,0,0.545454545,1,7.65,7.65,30,18,52,1,16,0.868421053,652,73431,117757,652,0,0,0,2,245,497,0,0,1,11,38,2644,4374,20,3557,5768,20,0,24,74,0.076190476,153,153,1,0,final,0,0,0,2,0,0,0,0,1,0,0,0,20,6,14,0,1,2,5,0,0,14,19,14,public
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,HistoryButton(intHelpHistoryModel),1,2,1,0,0,1,1,26,1,0,3,0,8,1,4,4,5,0,4,0,1,0,1,1,0,4,4,5,4,1,136,1917,138536,144,520,0,1,8,33,1037,2,0,1,2,62,96,5860,4,105,6560,5,2,28,10,0.666666667,4,5,0.5,0,other,2,0,2,6,2,0,0,0,1,0,0,0,5,5,0,0,0,6,1,0,0,4,3,0,public
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,setEnabled(boolean),1,1,1,0,0,1,1,6,1,0,1,0,4,1,1,0,2,0,1,0,1,0,1,1,0,4,4,5,4,1,136,1917,138536,144,520,0,1,8,33,1037,2,0,1,2,62,96,5860,4,105,6560,5,2,28,10,0.666666667,4,5,0.5,0,other,2,0,2,6,2,0,0,0,1,0,0,0,5,5,0,0,0,6,1,0,0,4,3,0,public
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.help,HistoryButton,addActionListener(ActionListener),1,1,1,0,0,1,1,5,1,0,1,0,3,1,0,0,2,0,0,0,0,0,1,1,0,4,4,5,4,1,136,1917,138536,144,520,0,1,8,33,1037,2,0,1,2,62,96,5860,4,105,6560,5,2,28,10,0.666666667,4,5,0.5,0,other,2,0,2,6,2,0,0,0,1,0,0,0,5,5,0,0,0,6,1,0,0,4,3,0,public
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.help,HelpIndex,indexEditorHelp(),2,0,1,5,3,1,3,35,5,0,4,0,11,0.2,4,4,1,2,6,0,0.666666667,0,3.5,3.5,6,6,11,1,8,0.777777778,361,1917,138536,361,0,0,0,3,33,1037,2,0,0,2,62,96,5860,10,105,6560,10,0,28,23,0.933333333,35,35,1,0,other,0,0,0,2,1,1,0,0,1,0,0,0,10,10,0,0,0,3,3,0,0,7,9,0,package
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.textarea,ChunkCache,updateChunksUpTo(int),3,1,0,8,7,0,6,167,24,0,11,0,33,0.272727273,4,3,6,3,4,0,1,0,3.88,3.740740741,15,11,13,1,9,0.807692308,763,16299,138536,789,0,0,2,9,61,1037,1,0,0,6,62,588,5860,25,720,6560,27,0,28,46,0.504761905,97,101,0,0,other,3,3,0,6,0,0,0,0,1,0,0,0,27,24,3,0,22,9,5,0,0,0,24,3,package
feature-envy,jedit-4.3.2,org.gjt.sp.jedit,Buffer,save(ViewStringbooleanboolean),3,4,2,10,7,2,7,194,29,0,17,0,32,0.428571429,11,23,6,3,26,0,0.423076923,0,3.723076923,3.282352941,47,54,105,2,33,0.977891156,1901,25957,138536,2167,102,9,20,35,123,1037,6,0,0,7,62,1029,5860,65,1144,6560,85,12,28,350,0.238430211,242,279,0.625,0,other,21,1,20,14,20,0,0,0,1,0,0,0,85,83,2,2,3,21,10,0,4,68,64,2,public
feature-envy,jedit-4.3.2,org.gjt.sp.jedit.gui,ExtendedGridLayout,buildGrid(ContainerListSetSet),2,4,0,4,1,0,7,197,37,0,27,0,33,0,1,3,0,1,7,0,0.142857143,0,8.470588235,8.470588235,5,1,7,1,1,0.859375,1089,18774,138536,1089,0,1,0,4,200,1037,1,0,1,8,62,850,5860,17,943,6560,17,0,28,30,0.509090909,144,144,1,0,other,4,4,0,0,0,0,0,0,2,0,0,0,17,17,0,0,0,4,4,0,0,13,15,0,public
feature-envy,columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,ColumbaTrayIcon(),1,0,0,0,0,0,1,5,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1.4,1.222222222,1,9,11,1,9,0.875,84,189,109035,121,0,0,4,6,4,1188,1,0,0,1,117,14,5763,5,27,6818,9,1,183,23,0.714285714,7,11,0.375,0,other,2,0,2,3,3,1,0,0,1,0,0,0,9,8,1,0,0,5,1,0,1,7,4,1,public
feature-envy,columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,getInstance(),1,0,2,0,0,2,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1.4,1.222222222,1,9,11,1,9,0.875,84,189,109035,121,0,0,4,6,4,1188,1,0,0,1,117,14,5763,5,27,6818,9,1,183,23,0.714285714,7,11,0.375,0,other,2,0,2,3,3,1,0,0,1,0,0,0,9,8,1,0,0,5,1,0,1,7,4,1,public
feature-envy,columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,addToSystemTray(IFrameMediator),1,1,0,1,1,0,2,15,1,0,1,0,7,1,4,4,4,1,5,0,0.8,0,1.4,1.222222222,1,9,11,1,9,0.875,84,189,109035,121,0,0,4,6,4,1188,1,0,0,1,117,14,5763,5,27,6818,9,1,183,23,0.714285714,7,11,0.375,0,other,2,0,2,3,3,1,0,0,1,0,0,0,9,8,1,0,0,5,1,0,1,7,4,1,public
feature-envy,columba-1.0,org.columba.core.gui.trayicon,ColumbaTrayIcon,setTooltip(String),1,1,0,0,0,0,1,3,1,0,1,0,3,1,1,0,1,0,1,0,1,0,1.4,1.222222222,1,9,11,1,9,0.875,84,189,109035,121,0,0,4,6,4,1188,1,0,0,1,117,14,5763,5,27,6818,9,1,183,23,0.714285714,7,11,0.375,0,other,2,0,2,3,3,1,0,0,1,0,0,0,9,8,1,0,0,5,1,0,1,7,4,1,public
feature-envy,columba-1.0,org.columba.mail.smtp,SMTPServer,ensureAuthenticated(),3,0,0,10,6,0,7,167,16,0,14,0,37,0.4,11,16,6,2,24,0,0.458333333,0,3.666666667,3.642857143,11,20,23,1,15,0.813186813,412,464,109035,464,0,0,2,7,1,1188,0,0,1,0,117,12,5763,12,14,6818,14,0,183,47,0.619047619,44,51,0.857142857,0,other,0,0,0,7,0,0,0,0,1,0,0,0,14,14,0,0,0,3,6,4,1,7,11,0,public
feature-envy,columba-1.0,org.columba.mail,EudoraMailImportFilter,convertAndSaveMessage(StringStringIWorkerStatusControllerIMailbox),2,4,0,3,1,0,7,160,18,0,20,0,25,0.4,2,3,2,8,6,0,0.333333333,0,6.428571429,6.428571429,3,7,7,2,4,0.820512821,690,803,109035,690,10,1,0,3,3,1188,0,0,0,0,117,19,5763,14,22,6818,14,0,183,39,0,90,90,1,0,other,3,0,3,0,3,0,0,0,2,0,0,0,14,14,0,0,0,3,9,0,0,5,12,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.draw.locator,AbstractLocator,AbstractLocator(),1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,13,658,104357,13,0,0,0,0,6,968,0,2,3,1,54,59,6313,2,59,7232,2,0,64,3,1,2,2,0,0,abstract,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.draw.locator,AbstractLocator,locate(FigureFigure),1,2,0,0,0,0,1,4,1,0,2,0,1,0,1,1,0,0,1,0,1,0,1,1,0,2,1,1,1,0,13,658,104357,13,0,0,0,0,6,968,0,2,3,1,54,59,6313,2,59,7232,2,0,64,3,1,2,2,0,0,abstract,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.draw.locator,BezierPointLocator,BezierPointLocator(int),1,1,0,0,0,0,1,4,1,0,1,0,3,1,0,0,2,0,0,0,0,0,1.2,1.2,0,5,4,2,3,0.5,36,658,104357,36,1,0,0,2,6,968,0,0,0,1,54,59,6313,5,59,7232,5,0,64,11,1,6,6,1,0,other,0,0,0,2,0,0,0,0,2,0,0,0,5,5,0,0,0,2,0,0,0,5,3,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.draw.locator,BezierPointLocator,BezierPointLocator(intint),1,2,0,0,0,0,1,4,1,0,2,0,3,1,0,0,2,0,0,0,0,0,1.2,1.2,0,5,4,2,3,0.5,36,658,104357,36,1,0,0,2,6,968,0,0,0,1,54,59,6313,5,59,7232,5,0,64,11,1,6,6,1,0,other,0,0,0,2,0,0,0,0,2,0,0,0,5,5,0,0,0,2,0,0,0,5,3,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGStylesReader,readGraphicPropertiesElement(IXMLElementHashMap),3,2,0,9,3,0,2,56,7,0,5,0,12,0,1,1,0,2,1,0,1,0,5.64,5.64,12,6,2,1,2,0.84375,643,2491,104357,643,0,0,0,4,4,968,1,0,0,1,54,72,6313,25,72,7232,25,0,64,27,1,141,141,1,0,other,1,0,1,3,1,0,0,0,1,0,0,0,25,25,0,0,0,4,20,0,0,5,24,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGStylesReader,readStylesElement(IXMLElement),1,1,0,0,0,0,1,3,1,0,1,0,2,1,0,0,1,1,0,0,0,0,5.64,5.64,12,6,2,1,2,0.84375,643,2491,104357,643,0,0,0,4,4,968,1,0,0,1,54,72,6313,25,72,7232,25,0,64,27,1,141,141,1,0,other,1,0,1,3,1,0,0,0,1,0,0,0,25,25,0,0,0,4,20,0,0,5,24,0,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGInputFormat,toPath(String),3,1,0,10,3,0,5,441,89,0,17,0,29,0.090909091,2,14,1,0,16,0,0.125,0,5.97826087,5.97826087,18,24,48,1,20,0.944444444,1837,2491,104357,1837,0,0,0,4,4,968,0,0,1,1,54,72,6313,46,72,7232,46,0,64,102,0.318181818,275,275,1,0,other,1,0,1,3,1,0,0,0,1,0,0,0,46,43,3,0,0,4,33,0,0,13,45,3,public
feature-envy,jhotdraw-7.5.1,org.jhotdraw.draw,DefaultDrawingViewTransferHandler,importData(JComponentTransferableHashSetPoint),1,4,0,0,0,0,10,223,29,0,14,0,15,1,6,11,1,1,12,0,0.5,0,6.538461538,6.538461538,0,11,35,2,12,0.666666667,681,13368,104357,681,17,0,0,2,69,968,7,0,0,10,54,972,6313,13,1173,7232,13,0,64,49,0.818181818,85,85,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,13,13,0,0,0,2,1,0,5,7,12,0,public
feature-envy,aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,CustomDistortionTrack(ObjectInfo),1,1,0,1,1,0,1,14,1,0,1,0,9,0.875,5,5,7,0,5,0,1,0,1.851851852,1.722222222,29,25,42,2,22,0.812244898,404,3308,136533,470,18,14,9,7,25,799,1,0,1,1,32,188,5602,27,244,6880,36,0,22,117,0.242424242,50,62,0.742857143,0,other,0,0,0,8,0,0,0,0,1,0,0,0,36,36,0,8,0,0,1,0,0,35,26,0,public
feature-envy,aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,apply(double),1,1,0,5,4,0,1,15,3,0,5,0,16,0.583333333,7,7,7,0,9,0,0.777777778,0,1.851851852,1.722222222,29,25,42,2,22,0.812244898,404,3308,136533,470,18,14,9,7,25,799,1,0,1,1,32,188,5602,27,244,6880,36,0,22,117,0.242424242,50,62,0.742857143,0,other,0,0,0,8,0,0,0,0,1,0,0,0,36,36,0,8,0,0,1,0,0,35,26,0,public
feature-envy,aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,duplicate(Object),1,1,0,0,0,0,1,14,1,0,2,0,10,1,3,3,8,1,3,0,1,0,1.851851852,1.722222222,29,25,42,2,22,0.812244898,404,3308,136533,470,18,14,9,7,25,799,1,0,1,1,32,188,5602,27,244,6880,36,0,22,117,0.242424242,50,62,0.742857143,0,other,0,0,0,8,0,0,0,0,1,0,0,0,36,36,0,8,0,0,1,0,0,35,26,0,public
feature-envy,aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,copy(Track),1,1,0,0,0,0,1,13,1,0,2,0,11,1,3,3,9,0,3,0,1,0,1.851851852,1.722222222,29,25,42,2,22,0.812244898,404,3308,136533,470,18,14,9,7,25,799,1,0,1,1,32,188,5602,27,244,6880,36,0,22,117,0.242424242,50,62,0.742857143,0,other,0,0,0,8,0,0,0,0,1,0,0,0,36,36,0,8,0,0,1,0,0,35,26,0,public
feature-envy,aoi-2.8.1,artofillusion.animation.distortion,BendDistortion,transform(Mesh),1,1,0,4,2,0,3,105,25,0,16,0,32,0.692307692,4,5,9,0,7,0,0.571428571,0,10,8.2,4,5,8,1,4,0.821428571,164,3308,136533,173,0,0,1,14,25,799,0,0,1,1,32,188,5602,4,244,6880,5,9,22,15,1,40,41,0.285714286,0,other,9,0,9,7,9,0,0,0,1,0,0,0,5,5,0,0,0,7,0,0,0,5,3,0,public
feature-envy,aoi-2.8.1,artofillusion.object,TriangleMesh,doSubdivide(TriangleMeshVertex[]Edge[]Face[]boolean[]Vertex[]Edge[]Face[]double[][][]double[][][]int[]),1,11,0,0,0,0,6,346,51,0,32,0,47,0.133333333,2,2,2,0,2,0,1,1,11.46938776,9.029411765,23,45,58,2,26,0.884328358,3494,16486,136533,3803,25,17,19,16,68,799,4,0,1,2,32,681,5602,49,924,6880,68,0,22,189,0.512156863,562,614,0.641509434,0,other,6,0,6,9,8,2,0,0,4,0,0,0,68,52,16,0,1,17,13,0,1,53,45,16,public
feature-envy,aoi-2.8.1,artofillusion.object,SplineMesh,interpOneAxis(MeshVertex[][]float[]double[][][]booleandouble),1,5,0,1,1,0,6,102,23,0,23,0,25,0.5,1,3,1,1,3,0,0.333333333,1,6.53125,5.018518519,26,44,42,2,23,0.766037736,1257,16486,136533,1614,25,17,22,10,68,799,1,0,1,2,32,681,5602,32,924,6880,54,0,22,158,0.442375887,209,271,0.551020408,0,other,2,0,2,14,2,0,0,0,3,3,3,0,51,46,5,14,1,2,3,0,1,49,29,5,public
feature-envy,aoi-2.8.1,artofillusion.view,SoftwareCanvasDrawer,renderFlatTriangle(Vec2doubleVec2doubleVec2doubleintintdoubleintRGBColor),1,11,0,5,2,0,7,309,55,0,50,0,59,0.444444444,1,1,4,0,4,0,0.25,0,10.51851852,9.896551724,28,12,25,1,12,0.89010989,1716,3724,136533,1741,0,0,2,13,23,799,2,0,1,3,32,144,5602,27,150,6880,29,0,22,67,0.58008658,284,287,0.913043478,0,other,3,0,3,8,6,3,0,0,1,0,0,0,29,29,0,0,0,6,6,8,0,23,26,0,public
feature-envy,aoi-2.8.1,artofillusion.view,SoftwareCanvasDrawer,renderSmoothTriangle(Vec2doubleVec2doubleVec2doubleintintdoubleRGBColorRGBColorRGBColor),2,12,0,5,2,0,6,367,30,0,77,0,84,0.285714286,1,0,2,0,3,0,0.333333333,0,10.51851852,9.896551724,28,12,25,1,12,0.89010989,1716,3724,136533,1741,0,0,2,13,23,799,2,0,1,3,32,144,5602,27,150,6880,29,0,22,67,0.58008658,284,287,0.913043478,0,other,3,0,3,8,6,3,0,0,1,0,0,0,29,29,0,0,0,6,6,8,0,23,26,0,public
feature-envy,aoi-2.8.1,artofillusion.raytracer,PhotonMap,propagateRay(RayOctreeNodeRTObjectdoubleMaterialMappingMaterialMappingMat4Mat4RGBColorintdoublebooleanboolean),4,13,0,23,7,0,6,135,23,0,42,0,76,0.115384615,8,16,3,3,25,0,0.32,0,9.45,8.347826087,71,21,51,1,16,0.827272727,1030,10173,136533,1054,0,0,3,10,55,799,0,0,0,4,32,301,5602,20,328,6880,23,1,22,86,0.490909091,189,192,0.6,0,other,0,0,0,16,0,0,0,0,1,0,0,0,23,23,0,0,3,15,11,0,0,9,19,0,public
feature-envy,aoi-2.8.1,artofillusion.raytracer,Raytracer,traceLightRay(RayLightintOctreeNodeOctreeNodedoubledoubleMaterialMappingMaterialMappingMat4Mat4),3,11,0,13,6,0,8,107,33,0,26,0,46,0.181818182,9,15,4,2,20,0,0.45,0,13.03225806,13,119,74,140,1,67,0.692036646,2410,10173,136533,2633,0,0,3,43,55,799,8,0,2,4,32,301,5602,31,328,6880,34,13,22,219,0.501893939,404,442,0.36,0,other,13,0,13,94,13,0,0,0,1,0,0,0,34,34,0,0,0,0,0,94,22,12,30,0,public
feature-envy,aoi-2.8.1,artofillusion.raytracer,Raytracer,propagateRay(RayOctreeNodedoubleMaterialMappingMaterialMappingMat4Mat4RGBColorRGBColorintdouble),3,11,1,20,6,1,6,152,26,0,41,0,76,0.285714286,9,9,8,1,17,0,0.529411765,0,13.03225806,13,119,74,140,1,67,0.692036646,2410,10173,136533,2633,0,0,3,43,55,799,8,0,2,4,32,301,5602,31,328,6880,34,13,22,219,0.501893939,404,442,0.36,0,other,13,0,13,94,13,0,0,0,1,0,0,0,34,34,0,0,0,0,0,94,22,12,30,0,public
feature-envy,aoi-2.8.1,artofillusion.translators,OBJExporter,writeScene(ScenePrintWriterbooleandoublebooleanbooleanTextureImageExporterString),3,8,0,18,7,0,6,224,57,2,37,2,54,0,13,18,0,0,23,2,0.565217391,1,26.33333333,26.33333333,38,24,32,1,20,0,385,2883,136533,385,0,0,0,0,14,799,1,0,0,0,32,54,5602,3,67,6880,3,0,22,47,0,79,79,1,0,other,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,2,3,3,public
feature-envy,aoi-2.8.1,artofillusion.raster,Raster,createFinalImage(Vec3Vec3Vec3Vec3),2,4,0,5,1,0,8,165,11,0,19,0,31,0.666666667,4,6,10,0,7,0,0.571428571,0,12.06666667,11.57575758,87,42,85,1,37,0.787715517,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.577777778,362,382,0.4375,0,other,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0,public
feature-envy,aoi-2.8.1,artofillusion.raster,Raster,renderTriangleGouraud(Vec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorRenderingTriangledoubledoublebooleanObjectMaterialInfoRasterContext),3,24,0,12,4,0,7,646,39,4,141,3,162,0.333333333,4,4,6,2,8,2,0.5,0,12.06666667,11.57575758,87,42,85,1,37,0.787715517,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.577777778,362,382,0.4375,0,other,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0,public
feature-envy,aoi-2.8.1,artofillusion.raster,Raster,renderTriangleHybrid(Vec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorRenderingTriangleVec3Vec3doubledoublebooleanObjectMaterialInfoRasterContext),3,29,0,18,5,0,8,673,53,7,148,3,179,0.28,5,5,7,3,10,2,0.5,0,12.06666667,11.57575758,87,42,85,1,37,0.787715517,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.577777778,362,382,0.4375,0,other,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0,public
